Cust_ID,ZIP,expected_duration,actual_duration,Job_ID,Technician_ID,Advisor_ID,Date_of_job,Time_of_job,Outlet_code,Channel_code
C_42240,07093,11,6,8,183,26,2017-06-15,16:23:57,18,102
C_42240,07093,11,6,8,183,26,2017-08-26,16:23:57,18,102
C_42240,07093,11,6,8,183,26,2017-09-07,16:23:57,18,102
C_42258,02127,9,14,14,36,18,2016-04-20,15:41:12,8,103
C_42258,02127,11,11,15,175,7,2016-09-13,16:20:07,8,103
C_42258,02127,13,16,3,92,25,2015-12-15,15:51:17,8,103
C_42258,02127,15,11,13,176,48,2016-05-25,14:01:15,8,103
C_42258,02127,15,11,13,176,48,2016-06-15,14:01:15,8,103
C_42258,02127,15,11,13,176,48,2016-07-06,14:01:15,8,103
C_4228,19106,11,12,16,41,14,2017-07-02,11:50:05,15,105
C_4228,19106,11,12,16,41,14,2017-08-03,11:50:05,15,105
C_4228,19106,13,10,16,153,38,2017-06-27,13:03:07,15,105
C_4228,19106,15,10,13,103,29,2017-11-05,14:43:32,15,105
C_42292,06467,7,10,8,175,18,2015-04-26,13:18:58,14,104
C_42292,06467,10,10,13,29,11,2015-04-08,15:44:33,14,104
C_42292,06467,10,10,13,29,11,2015-06-03,15:44:33,14,104
C_42292,06467,10,10,13,29,11,2015-07-29,15:44:33,14,104
C_42292,06467,10,10,13,29,11,2016-02-02,15:44:33,14,104
C_42292,06467,10,10,15,83,24,2015-02-10,13:51:39,14,104
C_42292,06467,12,10,18,101,41,2015-11-30,12:46:18,14,104
C_42292,06467,12,10,18,101,41,2015-12-20,12:46:18,14,104
C_42335,11103,5,15,2,177,6,2015-08-08,15:58:01,16,105
C_42335,11103,6,12,14,125,12,2016-02-04,16:36:27,16,105
C_42335,11103,10,15,3,131,10,2015-08-05,12:00:10,16,105
C_42335,11103,10,15,3,131,10,2015-09-23,12:00:10,16,105
C_42335,11103,10,15,3,131,10,2016-02-19,12:00:10,16,105
C_42335,11103,11,12,1,154,48,2015-02-24,15:07:34,16,105
C_42338,02129,9,15,8,112,49,2016-03-21,09:29:47,4,106
C_42338,02129,9,15,8,112,49,2016-05-14,09:29:47,4,106
C_42338,02129,9,15,8,112,49,2016-12-19,09:29:47,4,106
C_42338,02129,11,15,4,127,32,2016-07-02,09:54:46,4,106
C_42338,02129,11,15,4,127,32,2017-01-18,09:54:46,4,106
C_42338,02129,12,15,12,148,16,2016-09-23,12:37:10,4,106
C_42338,02129,12,15,12,148,16,2016-10-03,12:37:10,4,106
C_42338,02129,16,17,13,144,3,2016-01-23,13:03:07,4,106
C_42355,06001,6,9,7,132,16,2019-06-14,16:41:44,6,105
C_42355,06001,6,9,7,132,16,2019-07-20,16:41:44,6,105
C_42355,06001,10,14,15,129,6,2019-01-14,13:54:03,6,105
C_42355,06001,11,9,18,11,16,2019-05-01,16:36:27,6,105
C_42402,02126,6,11,5,186,2,2016-06-12,14:11:49,23,102
C_42402,02126,7,11,19,49,24,2017-01-18,16:03:47,23,102
C_42402,02126,10,11,5,138,23,2017-02-11,12:41:58,23,102
C_42402,02126,11,15,15,22,24,2016-03-07,14:47:23,23,102
C_42420,07087,7,10,11,191,21,2019-02-25,09:36:30,5,102
C_42420,07087,7,10,11,191,21,2019-04-23,09:36:30,5,102
C_42420,07087,9,10,5,110,8,2018-10-25,16:41:15,5,102
C_42420,07087,10,16,4,58,26,2019-01-31,16:15:47,5,102
C_42420,07087,13,10,17,130,7,2018-12-10,15:21:01,5,102
C_42420,07087,13,10,17,130,7,2018-12-27,15:21:01,5,102
C_42433,11214,11,16,7,197,21,2015-04-27,10:43:47,7,103
C_42433,11214,11,16,7,197,21,2015-05-16,10:43:47,7,103
C_42433,11214,11,16,7,197,21,2015-11-09,10:43:47,7,103
C_42433,11214,12,12,2,191,43,2015-01-05,13:01:12,7,103
C_42433,11214,12,14,8,83,27,2015-07-22,14:34:53,7,103
C_42433,11214,12,14,8,83,27,2015-10-28,14:34:53,7,103
C_42433,11214,14,16,3,89,32,2015-04-03,12:07:52,7,103
C_42433,11214,14,16,3,89,32,2015-07-29,12:07:52,7,103
C_42443,07608,9,16,15,162,20,2017-12-01,10:31:46,12,105
C_42443,07608,9,16,15,162,20,2018-03-30,10:31:46,12,105
C_42443,07608,9,16,15,162,20,2018-07-29,10:31:46,12,105
C_42443,07608,9,16,15,162,20,2018-08-09,10:31:46,12,105
C_42443,07608,14,16,7,155,6,2017-12-09,14:22:24,12,105
C_42443,07608,14,16,7,155,6,2018-06-14,14:22:24,12,105
C_42485,07620,8,12,13,2,50,2015-11-03,09:12:58,3,105
C_42485,07620,8,12,17,187,14,2015-06-30,10:47:08,3,105
C_42485,07620,10,13,10,157,13,2015-02-03,10:22:38,3,105
C_42485,07620,13,12,13,2,5,2015-09-24,12:52:04,3,105
C_42485,07620,13,12,13,2,5,2015-11-04,12:52:04,3,105
C_42504,06001,9,13,17,53,18,2018-03-04,10:26:58,5,103
C_42504,06001,9,13,17,53,18,2018-08-23,10:26:58,5,103
C_42504,06001,11,11,13,52,11,2018-01-03,10:49:32,5,103
C_42504,06001,11,11,13,52,11,2018-02-21,10:49:32,5,103
C_42504,06001,11,11,13,52,11,2018-06-29,10:49:32,5,103
C_42504,06001,14,11,6,85,19,2017-12-29,09:13:27,5,103
C_42504,06001,14,11,6,85,19,2018-02-08,09:13:27,5,103
C_42513,02127,8,10,5,188,39,2015-03-03,12:42:27,22,104
C_42513,02127,9,17,2,69,16,2015-11-18,09:42:45,22,104
C_42513,02127,11,10,10,174,47,2015-05-19,10:41:22,22,104
C_42513,02127,11,10,10,174,47,2015-08-02,10:41:22,22,104
C_42513,02127,15,17,6,185,31,2015-05-28,09:55:44,22,104
C_42513,02127,15,17,6,185,31,2015-12-12,09:55:44,22,104
C_42513,02127,15,17,6,185,31,2016-01-09,09:55:44,22,104
C_42531,07608,7,13,9,143,48,2015-06-25,16:02:49,14,103
C_42531,07608,7,13,9,143,48,2015-10-07,16:02:49,14,103
C_42531,07608,8,12,8,141,17,2015-06-12,13:31:57,14,103
C_42531,07608,8,12,8,141,17,2015-12-14,13:31:57,14,103
C_42531,07608,11,13,5,169,15,2015-03-31,10:30:48,14,103
C_42538,06001,4,14,4,124,25,2018-11-24,10:33:41,22,104
C_42538,06001,8,12,3,75,22,2019-06-02,14:20:00,22,104
C_42538,06001,10,14,2,194,20,2019-03-23,11:00:36,22,104
C_42538,06001,14,16,18,180,19,2018-06-26,14:37:46,22,104
C_42559,02129,7,9,13,127,6,2017-09-25,12:44:51,15,103
C_42559,02129,7,17,19,197,42,2018-01-15,16:09:32,15,103
C_42559,02129,7,17,19,197,42,2018-06-27,16:09:32,15,103
C_42559,02129,12,17,20,181,47,2017-12-09,12:10:16,15,103
C_42559,02129,12,17,20,181,47,2018-01-25,12:10:16,15,103
C_42559,02129,12,17,20,181,47,2018-07-01,12:10:16,15,103
C_42577,11104,8,14,7,182,28,2018-11-19,15:46:29,23,103
C_42577,11104,8,14,7,182,28,2019-02-12,15:46:29,23,103
C_42577,11104,9,19,17,19,19,2018-11-22,15:05:38,23,103
C_42577,11104,9,19,17,19,19,2018-12-18,15:05:38,23,103
C_42577,11104,9,19,17,19,19,2019-02-03,15:05:38,23,103
C_42577,11104,10,19,11,197,10,2018-06-21,13:44:55,23,103
C_42577,11104,10,19,11,197,10,2018-10-19,13:44:55,23,103
C_42586,11103,8,12,6,9,33,2017-10-03,09:14:53,13,104
C_42586,11103,8,12,6,9,33,2017-12-23,09:14:53,13,104
C_42586,11103,12,17,9,19,19,2017-07-13,09:50:55,13,104
C_42586,11103,14,12,9,14,23,2018-06-05,10:08:42,13,104
C_42586,11103,17,12,18,113,19,2017-12-24,09:11:31,13,104
C_42586,11103,17,12,18,113,19,2018-01-14,09:11:31,13,104
C_42586,11103,17,12,18,113,19,2018-05-15,09:11:31,13,104
C_42586,11103,17,12,18,113,19,2018-06-21,09:11:31,13,104
C_42618,07087,5,13,6,195,43,2016-12-01,09:46:36,16,106
C_42618,07087,10,9,7,187,24,2016-05-06,11:41:55,16,106
C_42618,07087,10,9,7,187,24,2016-11-04,11:41:55,16,106
C_42618,07087,16,9,3,108,29,2016-10-13,15:05:09,16,106
C_42618,07087,16,9,3,108,29,2016-12-02,15:05:09,16,106
C_42643,02129,9,11,2,38,31,2019-03-11,12:09:18,4,103
C_42643,02129,9,11,2,38,31,2019-06-03,12:09:18,4,103
C_42643,02129,9,11,2,38,31,2019-08-17,12:09:18,4,103
C_42643,02129,10,11,17,143,33,2019-08-28,10:08:42,4,103
C_42643,02129,11,10,9,60,6,2018-12-12,13:07:55,4,103
C_42643,02129,11,10,9,60,6,2019-04-07,13:07:55,4,103
C_42665,19102,8,13,5,151,26,2016-04-16,14:20:57,24,106
C_42665,19102,11,13,3,93,46,2015-09-25,12:06:54,24,106
C_42665,19102,11,13,3,93,46,2016-01-12,12:06:54,24,106
C_42665,19102,13,13,2,92,39,2015-09-19,11:13:34,24,106
C_42665,19102,13,13,2,92,39,2015-12-25,11:13:34,24,106
C_42665,19102,13,13,2,92,39,2016-03-24,11:13:34,24,106
C_42688,07093,7,15,9,156,24,2015-10-22,09:00:00,24,102
C_42688,07093,7,15,9,156,24,2015-12-26,09:00:00,24,102
C_42688,07093,7,15,9,156,24,2016-03-20,09:00:00,24,102
C_42688,07093,10,15,4,96,35,2016-04-08,10:43:47,24,102
C_42688,07093,11,13,4,21,12,2015-06-09,15:24:23,24,102
C_4271,06001,8,10,16,196,10,2015-09-06,14:56:30,7,106
C_4271,06001,11,12,6,185,37,2015-12-28,16:13:23,7,106
C_4271,06001,11,12,6,185,37,2016-07-11,16:13:23,7,106
C_4271,06001,11,12,11,139,2,2016-01-30,10:43:18,7,106
C_42724,11103,6,13,10,97,24,2015-07-12,12:07:23,11,104
C_42724,11103,6,13,10,97,24,2015-10-01,12:07:23,11,104
C_42724,11103,9,15,11,86,6,2015-07-19,10:36:05,11,104
C_42724,11103,12,13,20,153,31,2015-07-09,14:12:47,11,104
C_42724,11103,12,13,20,153,31,2016-02-16,14:12:47,11,104
C_42758,02126,8,15,14,97,39,2016-05-01,12:53:01,1,102
C_42758,02126,11,11,16,184,31,2015-11-24,11:50:05,1,102
C_42758,02126,11,11,16,184,31,2016-01-30,11:50:05,1,102
C_42758,02126,11,11,16,184,31,2016-04-04,11:50:05,1,102
C_42758,02126,17,11,5,112,9,2015-11-23,11:25:06,1,102
C_42758,02126,17,11,5,112,9,2016-05-27,11:25:06,1,102
C_42808,11103,8,14,19,9,19,2016-04-30,11:01:04,24,102
C_42808,11103,8,14,19,9,19,2016-05-26,11:01:04,24,102
C_42808,11103,10,14,13,151,46,2016-08-20,15:08:31,24,102
C_42808,11103,10,14,13,151,46,2016-09-23,15:08:31,24,102
C_42808,11103,10,14,13,151,46,2016-09-30,15:08:31,24,102
C_42808,11103,10,14,13,151,46,2017-01-23,15:08:31,24,102
C_42808,11103,13,20,10,9,35,2017-02-08,15:57:03,24,102
C_42843,11103,7,13,11,136,24,2017-12-09,13:11:46,15,104
C_42843,11103,7,13,11,136,24,2017-12-17,13:11:46,15,104
C_42843,11103,12,12,14,178,37,2017-11-21,16:10:30,15,104
C_42843,11103,12,13,18,143,15,2017-10-01,12:28:02,15,104
C_42873,19103,5,9,3,55,30,2019-04-22,12:54:57,21,101
C_42873,19103,5,9,7,177,18,2018-10-15,10:46:40,21,101
C_42873,19103,5,9,7,177,18,2018-11-07,10:46:40,21,101
C_42873,19103,5,14,5,21,22,2018-10-27,10:38:01,21,101
C_42873,19103,7,12,11,3,17,2018-05-19,16:44:08,21,101
C_42898,02127,4,19,5,19,33,2015-06-20,16:09:32,18,102
C_42898,02127,4,19,5,19,33,2015-07-15,16:09:32,18,102
C_42898,02127,4,19,5,19,33,2015-09-20,16:09:32,18,102
C_42898,02127,4,19,5,19,33,2016-03-08,16:09:32,18,102
C_42898,02127,9,19,13,41,22,2015-06-15,10:12:04,18,102
C_42898,02127,10,15,12,173,5,2015-08-13,13:30:30,18,102
C_42898,02127,10,15,12,173,5,2015-08-24,13:30:30,18,102
C_42932,19104,10,13,6,97,25,2018-08-22,13:35:18,14,105
C_42932,19104,11,11,11,56,45,2019-07-03,10:10:37,14,105
C_42932,19104,11,13,15,187,45,2019-01-03,14:20:00,14,105
C_42932,19104,11,13,15,187,45,2019-07-14,14:20:00,14,105
C_42932,19104,15,13,5,163,9,2018-11-09,12:19:52,14,105
C_42932,19104,15,13,5,163,9,2019-06-13,12:19:52,14,105
C_42939,19104,8,10,11,15,24,2016-03-06,12:21:48,19,101
C_42939,19104,8,10,11,15,24,2016-05-25,12:21:48,19,101
C_42939,19104,11,14,16,91,41,2016-04-29,12:29:00,19,101
C_42939,19104,11,14,16,91,41,2016-05-13,12:29:00,19,101
C_42939,19104,11,14,16,91,41,2016-05-20,12:29:00,19,101
C_42939,19104,11,14,16,91,41,2016-06-11,12:29:00,19,101
C_42939,19104,13,14,8,145,30,2016-03-31,11:31:21,19,101
C_42939,19104,13,14,8,145,30,2016-04-14,11:31:21,19,101
C_42983,06467,1,11,11,153,38,2018-06-24,10:30:48,7,103
C_42983,06467,7,9,2,51,30,2018-05-18,09:27:52,7,103
C_42983,06467,7,9,2,105,16,2018-01-19,10:25:02,7,103
C_42983,06467,7,9,2,105,16,2018-02-25,10:25:02,7,103
C_42983,06467,10,12,14,99,33,2017-09-06,16:01:51,7,103
C_43007,07620,8,16,4,159,26,2018-08-09,13:43:29,13,106
C_43007,07620,8,16,8,41,26,2018-01-03,10:25:02,13,106
C_43007,07620,8,16,8,41,26,2018-01-29,10:25:02,13,106
C_43007,07620,8,16,8,41,26,2018-02-20,10:25:02,13,106
C_43007,07620,13,12,2,191,30,2018-03-20,13:09:50,13,106
C_43029,06479,10,15,6,107,23,2018-07-10,13:23:47,9,104
C_43029,06479,10,15,6,107,23,2018-09-29,13:23:47,9,104
C_43029,06479,11,15,19,133,16,2018-04-16,15:59:27,9,104
C_43029,06479,11,15,19,133,16,2018-05-28,15:59:27,9,104
C_43029,06479,12,15,10,139,5,2018-05-12,15:35:26,9,104
C_43078,19104,6,9,6,124,44,2015-07-27,12:10:16,3,104
C_43078,19104,6,9,6,124,44,2015-11-26,12:10:16,3,104
C_43078,19104,10,14,18,195,10,2015-06-06,14:07:59,3,104
C_43078,19104,12,9,13,39,39,2015-08-09,15:25:20,3,104
C_43088,06002,7,8,15,128,32,2018-11-25,12:23:43,2,102
C_43088,06002,13,17,2,105,5,2019-05-28,09:14:53,2,102
C_43088,06002,13,17,2,105,5,2019-11-11,09:14:53,2,102
C_43088,06002,13,17,5,4,29,2019-01-12,14:49:47,2,102
C_43088,06002,13,17,5,4,29,2019-05-23,14:49:47,2,102
C_43088,06002,13,17,5,4,29,2019-09-26,14:49:47,2,102
C_43088,06002,15,9,4,189,32,2019-11-15,10:33:12,2,102
C_43107,11213,8,11,12,43,9,2016-06-30,11:52:58,11,105
C_43107,11213,9,12,15,105,3,2016-01-13,14:36:49,11,105
C_43107,11213,10,22,10,134,19,2016-08-02,11:25:06,11,105
C_43134,11104,9,13,3,142,40,2016-11-10,11:34:14,2,105
C_43134,11104,12,12,13,110,30,2017-05-01,11:56:49,2,105
C_43134,11104,13,12,13,20,37,2016-09-18,15:08:02,2,105
C_43134,11104,13,12,13,20,37,2016-11-14,15:08:02,2,105
C_43134,11104,13,12,13,20,37,2017-05-19,15:08:02,2,105
C_43168,07087,9,9,11,192,5,2015-03-23,16:41:44,6,102
C_43168,07087,9,13,6,4,19,2015-06-01,16:26:21,6,102
C_43168,07087,9,13,6,4,19,2015-12-24,16:26:21,6,102
C_43168,07087,11,14,16,10,10,2015-07-31,13:22:20,6,102
C_43168,07087,11,14,16,10,10,2015-10-13,13:22:20,6,102
C_43168,07087,15,13,18,160,11,2015-10-28,14:21:55,6,102
C_43168,07087,15,13,18,160,11,2015-12-29,14:21:55,6,102
C_43172,07608,5,14,18,181,6,2016-05-20,16:33:05,10,103
C_43172,07608,8,13,8,107,6,2016-04-30,10:57:14,10,103
C_43172,07608,8,13,8,107,6,2016-08-28,10:57:14,10,103
C_43172,07608,8,13,8,107,6,2016-09-09,10:57:14,10,103
C_43172,07608,11,13,13,124,17,2016-11-11,13:02:09,10,103
C_43201,11214,10,14,7,46,50,2016-08-02,16:10:30,11,102
C_43201,11214,10,14,12,117,26,2017-07-24,10:55:47,11,102
C_43201,11214,10,14,12,166,41,2017-03-30,16:19:38,11,102
C_43201,11214,10,14,12,166,41,2017-07-09,16:19:38,11,102
C_43201,11214,11,14,18,127,22,2016-11-19,14:14:14,11,102
C_43201,11214,11,14,18,127,22,2017-02-28,14:14:14,11,102
C_43201,11214,11,14,18,127,22,2017-06-21,14:14:14,11,102
C_43201,11214,11,14,18,127,22,2017-07-15,14:14:14,11,102
C_4321,19103,9,5,2,82,30,2018-03-09,14:08:28,12,105
C_4321,19103,9,5,2,82,30,2018-10-08,14:08:28,12,105
C_4321,19103,9,5,2,82,30,2018-12-17,14:08:28,12,105
C_4321,19103,10,11,13,166,50,2018-01-15,10:01:30,12,105
C_4321,19103,10,13,16,108,25,2018-03-05,15:54:10,12,105
C_4321,19103,10,13,16,108,25,2018-08-29,15:54:10,12,105
C_43220,06002,2,15,18,60,23,2018-08-29,11:32:47,2,102
C_43220,06002,9,15,11,101,35,2018-10-30,16:01:51,2,102
C_43220,06002,9,15,11,101,35,2019-02-04,16:01:51,2,102
C_43220,06002,10,11,14,124,13,2018-10-28,12:09:47,2,102
C_43220,06002,10,11,14,124,13,2019-04-10,12:09:47,2,102
C_43231,07093,5,10,19,52,16,2017-05-09,15:06:07,9,103
C_43231,07093,7,10,2,183,20,2017-08-04,15:24:23,9,103
C_43231,07093,7,10,2,183,20,2017-11-08,15:24:23,9,103
C_43231,07093,7,10,2,183,20,2018-04-29,15:24:23,9,103
C_43231,07093,8,10,19,171,42,2017-09-14,15:57:03,9,103
C_43254,06467,8,11,8,171,20,2016-08-25,11:31:49,3,106
C_43254,06467,10,11,15,117,40,2016-10-02,10:25:02,3,106
C_43254,06467,10,11,15,117,40,2017-01-07,10:25:02,3,106
C_43254,06467,10,11,15,117,40,2017-01-26,10:25:02,3,106
C_43254,06467,10,11,15,117,40,2017-03-11,10:25:02,3,106
C_43254,06467,13,18,5,135,42,2016-05-09,13:56:27,3,106
C_43272,06467,5,12,8,45,28,2015-12-10,14:24:19,11,104
C_43272,06467,5,12,8,45,28,2016-02-15,14:24:19,11,104
C_43272,06467,5,12,8,45,28,2016-04-28,14:24:19,11,104
C_43272,06467,8,9,2,178,12,2015-08-11,15:57:03,11,104
C_43272,06467,8,12,5,16,28,2015-11-08,16:32:36,11,104
C_43272,06467,8,12,5,16,28,2016-03-03,16:32:36,11,104
C_43272,06467,10,11,16,157,42,2015-10-09,15:09:58,11,104
C_43295,02126,6,12,6,45,43,2018-01-05,10:40:25,10,104
C_43295,02126,9,14,2,56,15,2017-12-12,14:09:25,10,104
C_43295,02126,9,14,2,56,15,2018-04-26,14:09:25,10,104
C_43295,02126,11,12,19,119,50,2018-05-11,09:58:08,10,104
C_43337,19106,5,16,6,139,50,2017-09-25,14:41:37,21,105
C_43337,19106,5,16,6,139,50,2017-10-01,14:41:37,21,105
C_43337,19106,7,16,13,26,34,2017-04-30,12:24:12,21,105
C_43337,19106,7,16,13,26,34,2017-10-25,12:24:12,21,105
C_43337,19106,8,11,9,46,35,2017-07-28,14:11:49,21,105
C_43368,07608,8,9,5,33,33,2018-08-04,14:26:43,25,104
C_43368,07608,10,14,20,87,13,2018-10-05,09:39:52,25,104
C_43368,07608,10,14,20,87,13,2019-04-13,09:39:52,25,104
C_43368,07608,10,14,20,87,13,2019-06-29,09:39:52,25,104
C_43368,07608,11,14,14,110,16,2018-12-15,12:45:49,25,104
C_43376,11103,8,9,16,99,50,2015-06-28,13:38:11,14,106
C_43376,11103,9,13,10,38,4,2016-05-19,15:05:38,14,106
C_43376,11103,9,13,10,38,4,2016-06-15,15:05:38,14,106
C_43376,11103,10,13,7,133,47,2015-10-10,12:36:12,14,106
C_43376,11103,10,13,7,133,47,2016-03-04,12:36:12,14,106
C_43376,11103,14,13,12,165,41,2015-12-25,09:09:07,14,106
C_43397,19103,6,16,15,135,27,2019-06-08,09:14:53,21,105
C_43397,19103,6,16,15,135,27,2019-10-23,09:14:53,21,105
C_43397,19103,8,12,3,193,2,2018-12-18,10:35:36,21,105
C_43397,19103,11,11,6,167,10,2019-11-10,13:34:21,21,105
C_43397,19103,14,16,6,57,20,2019-04-26,10:01:30,21,105
C_43397,19103,14,16,6,57,20,2019-08-03,10:01:30,21,105
C_43444,19104,7,10,1,178,26,2018-11-26,09:25:56,15,104
C_43444,19104,10,10,16,6,28,2018-05-23,12:20:21,15,104
C_43444,19104,10,13,20,178,20,2019-02-08,15:02:45,15,104
C_43444,19104,14,13,15,173,28,2018-07-27,09:56:12,15,104
C_43444,19104,14,13,15,173,28,2018-08-19,09:56:12,15,104
C_43444,19104,14,13,15,173,28,2018-09-11,09:56:12,15,104
C_43444,19104,14,13,15,173,28,2019-05-15,09:56:12,15,104
C_43473,02126,7,14,14,171,43,2015-12-19,15:52:15,15,103
C_43473,02126,7,14,14,171,43,2016-03-08,15:52:15,15,103
C_43473,02126,9,19,7,131,3,2016-05-19,15:52:43,15,103
C_43473,02126,13,14,13,55,25,2016-01-02,09:33:38,15,103
C_43473,02126,13,14,13,55,25,2016-04-23,09:33:38,15,103
C_43475,06467,6,11,12,159,32,2015-07-18,15:35:26,6,103
C_43475,06467,10,12,12,76,11,2015-02-24,15:07:34,6,103
C_43475,06467,12,12,15,109,44,2015-06-20,13:33:52,6,103
C_43475,06467,12,12,15,109,44,2015-06-29,13:33:52,6,103
C_43475,06467,12,12,15,109,44,2015-09-08,13:33:52,6,103
C_43475,06467,17,12,8,125,2,2015-04-14,11:49:36,6,103
C_43475,06467,17,12,8,125,2,2016-02-06,11:49:36,6,103
C_43481,19103,9,11,2,191,46,2018-12-02,15:35:54,15,102
C_43481,19103,12,17,11,3,7,2018-04-10,12:44:51,15,102
C_43481,19103,13,11,16,97,2,2018-10-06,15:53:41,15,102
C_43481,19103,13,11,16,97,2,2018-10-17,15:53:41,15,102
C_43522,07093,11,7,12,94,6,2016-04-04,16:10:30,3,105
C_43522,07093,11,7,12,94,6,2016-12-01,16:10:30,3,105
C_43522,07093,13,12,6,2,27,2016-08-01,14:10:23,3,105
C_43522,07093,13,14,12,42,22,2016-01-16,14:18:33,3,105
C_43522,07093,14,7,3,19,50,2016-11-19,16:29:43,3,105
C_43522,07093,14,7,3,19,50,2016-12-10,16:29:43,3,105
C_43542,06002,5,8,10,104,20,2015-09-18,10:26:00,15,102
C_43542,06002,10,12,2,159,10,2015-06-06,14:07:59,15,102
C_43542,06002,13,6,16,140,31,2015-10-23,12:44:51,15,102
C_43542,06002,13,6,16,140,31,2016-01-20,12:44:51,15,102
C_43542,06002,14,6,18,4,24,2015-09-17,10:50:30,15,102
C_4358,11213,5,8,10,189,2,2017-01-03,11:11:39,17,105
C_4358,11213,5,8,10,189,2,2017-04-07,11:11:39,17,105
C_4358,11213,8,8,6,10,49,2017-02-08,16:59:02,17,105
C_4358,11213,8,8,6,10,49,2017-02-26,16:59:02,17,105
C_4358,11213,9,8,17,191,24,2016-08-21,13:01:40,17,105
C_4358,11213,9,8,17,191,24,2017-04-09,13:01:40,17,105
C_4358,11213,9,8,17,191,24,2017-04-29,13:01:40,17,105
C_4358,11213,9,13,1,115,20,2016-05-29,15:49:22,17,105
C_43588,02126,9,13,13,26,48,2018-12-29,12:41:01,12,103
C_43588,02126,9,13,13,26,48,2019-03-10,12:41:01,12,103
C_43588,02126,12,16,4,55,15,2019-04-19,13:17:32,12,103
C_43588,02126,18,13,5,69,34,2018-07-15,16:44:08,12,103
C_43588,02126,18,13,5,69,34,2019-04-26,16:44:08,12,103
C_43632,02126,6,14,9,73,42,2018-01-07,13:11:46,13,106
C_43632,02126,10,12,11,121,11,2017-08-20,10:10:37,13,106
C_43632,02126,11,19,1,91,21,2017-12-02,15:46:29,13,106
C_43632,02126,11,19,1,91,21,2018-01-09,15:46:29,13,106
C_43632,02126,11,19,1,91,21,2018-05-14,15:46:29,13,106
C_43632,02126,11,19,1,91,21,2018-07-18,15:46:29,13,106
C_43676,07093,11,15,1,23,34,2015-12-28,15:17:39,4,104
C_43676,07093,11,15,1,23,34,2016-01-24,15:17:39,4,104
C_43676,07093,11,16,9,130,50,2015-07-25,10:09:11,4,104
C_43676,07093,14,16,2,150,50,2015-07-16,12:07:23,4,104
C_43676,07093,14,16,2,150,50,2015-09-26,12:07:23,4,104
C_43676,07093,14,16,2,150,50,2015-11-07,12:07:23,4,104
C_43676,07093,14,18,18,196,37,2015-02-15,10:21:12,4,104
C_43683,06002,5,6,14,162,27,2016-01-04,12:21:19,20,103
C_43683,06002,5,8,12,157,1,2016-04-10,15:04:12,20,103
C_43683,06002,5,8,12,157,1,2016-12-29,15:04:12,20,103
C_43683,06002,10,20,17,65,43,2016-07-25,12:34:46,20,103
C_43683,06002,11,20,9,121,50,2016-10-18,16:05:42,20,103
C_43716,19103,8,14,11,132,28,2019-05-09,15:43:07,8,102
C_43716,19103,8,14,11,132,28,2019-08-28,15:43:07,8,102
C_43716,19103,8,14,11,132,28,2019-11-11,15:43:07,8,102
C_43716,19103,11,20,7,45,16,2019-12-19,15:24:23,8,102
C_43716,19103,13,14,6,171,35,2019-07-12,16:23:29,8,102
C_43716,19103,13,14,6,171,35,2019-08-16,16:23:29,8,102
C_43752,02128,10,15,19,130,28,2018-03-05,13:56:27,7,105
C_43752,02128,11,14,9,105,13,2017-03-29,14:31:03,7,105
C_43752,02128,12,11,2,88,11,2017-07-18,14:57:28,7,105
C_43752,02128,13,11,19,71,31,2017-07-22,11:57:17,7,105
C_43752,02128,13,11,19,71,31,2017-10-28,11:57:17,7,105
C_43792,11103,8,12,7,51,28,2016-02-13,16:48:56,9,106
C_43792,11103,8,12,7,51,28,2016-10-08,16:48:56,9,106
C_43792,11103,13,10,7,162,43,2016-03-21,13:30:30,9,106
C_43792,11103,13,10,7,162,43,2016-06-16,13:30:30,9,106
C_43792,11103,13,10,7,162,43,2016-09-03,13:30:30,9,106
C_43815,11213,8,12,3,60,10,2015-08-14,16:44:37,18,102
C_43815,11213,11,16,9,15,49,2015-10-14,09:46:36,18,102
C_43815,11213,11,16,9,15,49,2016-03-26,09:46:36,18,102
C_43815,11213,15,11,1,139,11,2016-04-20,13:08:53,18,102
C_43820,19106,7,10,15,103,41,2016-11-17,13:38:11,6,105
C_43820,19106,7,10,15,103,41,2016-11-22,13:38:11,6,105
C_43820,19106,7,10,15,103,41,2017-02-13,13:38:11,6,105
C_43820,19106,9,10,12,189,32,2017-02-25,12:32:22,6,105
C_43820,19106,9,10,12,189,32,2017-06-30,12:32:22,6,105
C_43820,19106,9,13,11,149,18,2017-02-02,12:41:01,6,105
C_43820,19106,9,13,11,149,18,2017-06-17,12:41:01,6,105
C_43870,06479,7,14,19,172,42,2017-08-03,16:29:43,12,104
C_43870,06479,7,14,19,172,42,2018-01-18,16:29:43,12,104
C_43870,06479,8,12,18,188,12,2018-02-01,15:23:25,12,104
C_43870,06479,11,12,1,132,17,2017-09-17,12:54:28,12,104
C_43870,06479,11,12,1,132,17,2017-11-10,12:54:28,12,104
C_43870,06479,11,12,1,132,17,2017-12-27,12:54:28,12,104
C_43870,06479,15,16,18,115,1,2017-03-19,11:15:29,12,104
C_43917,07620,9,6,11,189,49,2016-10-21,09:23:32,10,103
C_43917,07620,9,10,11,138,48,2015-11-12,12:02:34,10,103
C_43917,07620,11,6,4,86,39,2016-01-15,09:00:00,10,103
