Cust_ID,expected_duration,actual_duration,Date_of_job,Time_of_job,time_rating,LAT,LNG,Job_rating,Cleanliness_rating,Work_Quality_rating,Value_Delivered_rating,Facility_rating
C_43820,7,10,2016-11-17,13:38:11,3.0,41.787159,-72.852046,2.0,2.0,4.0,3.0,1.0
C_43820,7,10,2016-11-22,13:38:11,3.0,39.948629,-75.142789,2.0,1.0,2.0,1.0,1.0
C_43820,7,10,2017-02-13,13:38:11,3.0,40.671078,-73.936336,2.0,3.0,3.0,5.0,4.0
C_43820,9,10,2017-02-25,12:32:22,5.0,39.952896,-75.174298,5.0,2.0,4.0,3.0,1.0
C_43820,9,10,2017-06-30,12:32:22,5.0,41.567845,-72.899757,4.0,5.0,4.0,2.0,3.0
C_43820,9,13,2017-02-02,12:41:01,2.0,41.84493,-72.740951,2.0,5.0,4.0,3.0,4.0
C_43820,9,13,2017-06-17,12:41:01,2.0,39.948629,-75.142789,5.0,3.0,4.0,3.0,3.0
C_43870,7,14,2017-08-03,16:29:43,5.0,42.274227,-71.097423,2.0,2.0,4.0,1.0,3.0
C_43870,7,14,2018-01-18,16:29:43,5.0,40.968725,-73.916999,3.0,3.0,2.0,3.0,5.0
C_43870,8,12,2018-02-01,15:23:25,2.0,42.361129,-71.006975,3.0,4.0,1.0,2.0,1.0
C_43870,11,12,2017-09-17,12:54:28,5.0,42.334992,-71.039093,4.0,2.0,4.0,4.0,1.0
C_43870,11,12,2017-11-10,12:54:28,5.0,40.788079,-74.011357,1.0,2.0,2.0,1.0,1.0
C_43870,11,12,2017-12-27,12:54:28,5.0,42.274227,-71.097423,3.0,4.0,4.0,1.0,3.0
C_43870,15,16,2017-03-19,11:15:29,5.0,41.567845,-72.899757,3.0,2.0,1.0,4.0,1.0
C_43917,9,6,2016-10-21,09:23:32,3.0,42.334992,-71.039093,4.0,1.0,2.0,1.0,1.0
C_43917,9,10,2015-11-12,12:02:34,5.0,39.95852,-75.198857,3.0,4.0,1.0,2.0,2.0
C_43917,11,6,2016-01-15,09:00:00,5.0,42.361129,-71.006975,5.0,3.0,5.0,3.0,4.0
C_43917,11,6,2016-06-22,09:00:00,5.0,41.567845,-72.899757,5.0,1.0,5.0,3.0,3.0
C_43917,11,6,2016-07-16,09:00:00,5.0,40.762574,-73.913447,4.0,4.0,5.0,2.0,3.0
C_43917,12,14,2016-07-31,11:32:47,4.0,40.852997,-74.060355,4.0,2.0,1.0,2.0,1.0
C_43917,12,14,2016-10-08,11:32:47,4.0,40.599148,-73.99609,1.0,4.0,4.0,1.0,4.0
C_43934,9,11,2015-11-04,10:41:51,4.0,40.671078,-73.936336,5.0,1.0,5.0,1.0,3.0
C_43934,9,11,2016-07-21,10:41:51,4.0,40.671078,-73.936336,5.0,1.0,4.0,2.0,3.0
C_43934,9,11,2016-02-06,13:57:53,4.0,42.274227,-71.097423,1.0,1.0,2.0,2.0,1.0
C_43934,12,5,2015-09-17,12:29:00,1.0,41.787159,-72.852046,3.0,3.0,3.0,3.0,3.0
C_43979,5,13,2017-12-04,13:30:30,4.0,39.952896,-75.174298,4.0,3.0,4.0,2.0,5.0
C_43979,8,15,2018-01-16,14:12:18,5.0,40.767383,-74.032328,4.0,3.0,4.0,5.0,1.0
C_43979,10,15,2017-07-30,10:38:58,1.0,40.599148,-73.99609,3.0,3.0,2.0,5.0,1.0
C_43979,10,15,2017-09-06,10:38:58,1.0,40.762574,-73.913447,4.0,2.0,3.0,5.0,4.0
C_43979,10,15,2017-09-10,10:38:58,1.0,40.599148,-73.99609,3.0,2.0,4.0,1.0,3.0
C_43979,10,15,2017-12-28,10:38:58,1.0,40.788079,-74.011357,5.0,2.0,4.0,2.0,4.0
C_43979,12,13,2017-04-07,12:08:49,5.0,41.567845,-72.899757,5.0,1.0,5.0,5.0,1.0
C_4398,10,10,2015-11-01,13:33:52,0.0,39.952783,-75.165586,4.0,3.0,5.0,1.0,3.0
C_4398,11,18,2016-02-24,09:51:53,5.0,40.671078,-73.936336,4.0,2.0,5.0,3.0,3.0
C_4398,12,12,2016-03-15,09:58:37,0.0,39.95852,-75.198857,3.0,1.0,4.0,1.0,3.0
C_4398,12,12,2016-05-05,09:58:37,0.0,41.787159,-72.852046,3.0,3.0,1.0,4.0,1.0
C_4398,12,12,2016-09-14,09:58:37,0.0,40.968725,-73.916999,4.0,1.0,1.0,3.0,5.0
C_44015,8,11,2016-08-18,10:50:30,3.0,40.767383,-74.032328,5.0,1.0,2.0,2.0,1.0
C_44015,10,14,2016-07-27,10:15:26,2.0,40.788079,-74.011357,4.0,5.0,5.0,3.0,4.0
C_44015,10,14,2017-04-13,10:15:26,2.0,42.334992,-71.039093,1.0,4.0,4.0,1.0,4.0
C_44015,13,14,2016-12-19,10:28:53,5.0,42.334992,-71.039093,3.0,3.0,2.0,3.0,5.0
C_44035,9,9,2016-07-26,11:22:42,0.0,41.787159,-72.852046,1.0,1.0,5.0,3.0,4.0
C_44035,9,9,2016-08-05,11:22:42,0.0,42.379657,-71.061487,2.0,5.0,5.0,2.0,4.0
C_44035,9,9,2016-08-12,13:41:04,0.0,42.361129,-71.006975,1.0,1.0,4.0,1.0,2.0
C_44064,7,9,2015-10-31,11:44:19,4.0,39.95852,-75.198857,4.0,5.0,4.0,1.0,4.0
C_44064,7,9,2016-03-30,11:44:19,4.0,40.788079,-74.011357,1.0,1.0,4.0,2.0,4.0
C_44064,7,9,2016-05-23,11:44:19,4.0,40.599148,-73.99609,5.0,2.0,4.0,4.0,4.0
C_44064,7,9,2016-04-06,09:39:52,4.0,39.95852,-75.198857,3.0,5.0,3.0,2.0,1.0
C_44064,7,9,2016-05-26,09:39:52,4.0,42.361129,-71.006975,2.0,1.0,2.0,1.0,2.0
C_44064,12,18,2015-12-25,13:29:32,0.0,40.968725,-73.916999,1.0,1.0,5.0,3.0,3.0
C_44080,5,13,2018-06-06,14:44:59,4.0,40.599148,-73.99609,5.0,1.0,4.0,5.0,2.0
C_44080,5,13,2018-11-21,14:44:59,4.0,42.379657,-71.061487,2.0,3.0,1.0,4.0,5.0
C_44080,10,13,2018-03-09,12:41:58,3.0,42.334992,-71.039093,1.0,2.0,5.0,3.0,3.0
C_44080,10,13,2018-07-11,12:41:58,3.0,39.952783,-75.165586,5.0,3.0,1.0,2.0,1.0
C_44080,12,12,2018-02-14,16:04:15,0.0,41.84493,-72.740951,3.0,3.0,2.0,4.0,3.0
C_44080,12,12,2018-12-09,16:04:15,0.0,40.671078,-73.936336,4.0,1.0,1.0,5.0,5.0
C_441,9,10,2017-02-17,09:36:59,5.0,39.952783,-75.165586,2.0,5.0,5.0,2.0,4.0
C_441,9,13,2017-01-21,10:00:03,2.0,39.952783,-75.165586,3.0,3.0,5.0,4.0,2.0
C_441,11,10,2016-06-27,12:25:09,1.0,40.744634,-73.920201,3.0,3.0,5.0,2.0,1.0
C_441,11,10,2017-04-04,12:25:09,1.0,41.84493,-72.740951,1.0,2.0,5.0,2.0,3.0
C_44129,6,13,2016-12-24,15:32:33,5.0,41.787159,-72.852046,2.0,5.0,3.0,1.0,1.0
C_44129,6,13,2017-04-09,15:32:33,5.0,40.788079,-74.011357,3.0,3.0,5.0,4.0,4.0
C_44129,11,16,2016-05-21,09:49:58,1.0,42.274227,-71.097423,3.0,2.0,4.0,1.0,4.0
C_44129,13,13,2016-09-23,11:10:41,0.0,40.767383,-74.032328,3.0,3.0,4.0,5.0,3.0
C_44129,13,13,2016-09-25,11:55:22,0.0,42.274227,-71.097423,4.0,2.0,3.0,4.0,5.0
C_44129,13,13,2016-10-31,11:55:22,0.0,39.952783,-75.165586,4.0,2.0,5.0,3.0,5.0
C_44129,13,13,2017-05-16,11:55:22,0.0,40.599148,-73.99609,4.0,2.0,5.0,2.0,4.0
C_44153,7,14,2017-03-31,15:04:41,5.0,41.787159,-72.852046,3.0,1.0,5.0,2.0,3.0
C_44153,9,14,2016-07-17,10:46:11,1.0,41.84493,-72.740951,3.0,3.0,4.0,4.0,5.0
C_44153,10,14,2017-04-07,09:13:27,2.0,40.599148,-73.99609,3.0,1.0,4.0,2.0,3.0
C_44153,12,16,2016-06-01,09:29:18,2.0,42.379657,-71.061487,4.0,3.0,2.0,2.0,2.0
C_44184,10,17,2016-02-29,16:12:54,5.0,39.952783,-75.165586,4.0,2.0,4.0,1.0,2.0
C_44184,12,17,2015-10-28,14:23:50,1.0,39.952783,-75.165586,3.0,2.0,4.0,1.0,3.0
C_44184,12,17,2016-01-02,14:23:50,1.0,39.948629,-75.142789,5.0,4.0,4.0,4.0,3.0
C_44184,12,17,2016-03-28,14:23:50,1.0,40.744634,-73.920201,5.0,1.0,4.0,2.0,3.0
C_44184,13,16,2015-12-02,11:23:39,3.0,40.788079,-74.011357,1.0,3.0,3.0,1.0,2.0
C_44184,13,16,2016-04-29,11:23:39,3.0,41.57477,-72.9119,4.0,1.0,5.0,2.0,2.0
C_44215,9,16,2016-01-12,14:02:13,5.0,40.599148,-73.99609,3.0,3.0,2.0,1.0,1.0
C_44215,9,16,2015-12-02,11:46:43,5.0,41.567845,-72.899757,2.0,5.0,2.0,2.0,1.0
C_44215,9,16,2016-03-24,11:46:43,5.0,39.952783,-75.165586,4.0,3.0,2.0,1.0,5.0
C_44215,9,16,2016-05-04,11:46:43,5.0,42.274227,-71.097423,5.0,3.0,5.0,1.0,4.0
C_44215,13,6,2016-05-19,09:36:59,1.0,41.567845,-72.899757,5.0,3.0,5.0,1.0,4.0
C_44247,7,8,2017-08-23,12:18:26,5.0,41.787159,-72.852046,2.0,3.0,4.0,2.0,3.0
C_44247,8,10,2017-12-31,11:08:46,4.0,42.274227,-71.097423,4.0,2.0,5.0,3.0,5.0
C_44247,8,10,2018-04-27,11:08:46,4.0,41.57477,-72.9119,5.0,3.0,1.0,2.0,1.0
C_44247,12,8,2017-10-06,11:27:01,4.0,39.952896,-75.174298,4.0,1.0,2.0,1.0,1.0
C_44247,12,8,2018-02-08,11:27:01,4.0,41.787159,-72.852046,3.0,3.0,2.0,1.0,4.0
C_44247,12,8,2018-05-19,11:27:01,4.0,39.948629,-75.142789,3.0,4.0,2.0,1.0,2.0
C_44247,13,17,2017-05-24,12:26:07,2.0,39.952783,-75.165586,5.0,1.0,4.0,4.0,3.0
C_44286,7,10,2018-03-06,11:08:46,3.0,41.787159,-72.852046,3.0,1.0,4.0,3.0,4.0
C_44286,9,10,2017-08-04,16:14:21,5.0,39.952783,-75.165586,5.0,4.0,2.0,2.0,2.0
C_44286,12,14,2018-04-30,16:31:10,4.0,41.57477,-72.9119,4.0,4.0,4.0,1.0,3.0
C_44286,13,10,2018-01-19,09:32:40,3.0,39.95852,-75.198857,3.0,1.0,4.0,1.0,3.0
C_44286,13,10,2018-03-18,09:32:40,3.0,42.379657,-71.061487,2.0,2.0,4.0,1.0,4.0
C_44286,13,10,2018-06-18,09:32:40,3.0,39.952783,-75.165586,4.0,2.0,4.0,3.0,1.0
C_44286,13,10,2018-06-23,09:32:40,3.0,40.762574,-73.913447,4.0,4.0,3.0,1.0,4.0
C_44314,9,14,2016-05-27,16:21:04,1.0,41.567845,-72.899757,4.0,2.0,4.0,4.0,1.0
C_44314,9,14,2016-09-20,16:21:04,1.0,39.952896,-75.174298,5.0,5.0,4.0,3.0,3.0
C_44314,9,16,2016-07-20,09:23:03,5.0,41.84493,-72.740951,3.0,4.0,1.0,2.0,1.0
C_44314,9,16,2016-12-10,09:23:03,5.0,41.84493,-72.740951,2.0,1.0,4.0,1.0,3.0
C_44314,13,15,2016-04-05,09:36:59,4.0,40.744634,-73.920201,5.0,3.0,5.0,1.0,3.0
C_44314,16,14,2016-07-12,16:59:02,2.0,41.57477,-72.9119,3.0,2.0,4.0,5.0,2.0
C_44314,16,14,2017-02-06,16:59:02,2.0,40.744634,-73.920201,4.0,2.0,5.0,4.0,4.0
C_44334,13,16,2016-04-12,12:05:27,3.0,40.788079,-74.011357,3.0,3.0,3.0,2.0,4.0
C_44334,13,16,2016-06-03,12:05:27,3.0,39.95852,-75.198857,1.0,3.0,3.0,1.0,2.0
C_44334,13,16,2016-08-13,12:05:27,3.0,42.334992,-71.039093,5.0,1.0,4.0,2.0,2.0
C_44334,13,16,2016-12-16,12:05:27,3.0,39.948629,-75.142789,1.0,5.0,4.0,1.0,3.0
C_44334,15,13,2016-04-03,12:49:40,2.0,42.361129,-71.006975,3.0,3.0,3.0,5.0,1.0
C_44334,15,13,2016-11-01,12:49:40,2.0,40.968725,-73.916999,2.0,1.0,4.0,1.0,3.0
C_44334,15,16,2016-12-13,09:01:55,5.0,39.948629,-75.142789,5.0,1.0,3.0,2.0,1.0
C_44336,6,14,2017-08-13,15:44:05,4.0,39.952783,-75.165586,3.0,1.0,5.0,3.0,4.0
C_44336,6,14,2018-02-11,15:44:05,4.0,42.274227,-71.097423,4.0,1.0,1.0,2.0,3.0
C_44336,7,14,2017-09-26,11:07:48,5.0,40.788079,-74.011357,3.0,2.0,2.0,2.0,1.0
C_44336,7,14,2018-01-30,11:07:48,5.0,39.95852,-75.198857,5.0,1.0,4.0,4.0,5.0
C_44336,8,13,2017-04-29,10:26:29,1.0,41.57477,-72.9119,4.0,2.0,3.0,4.0,1.0
C_44345,6,9,2016-01-19,16:32:36,3.0,40.788079,-74.011357,3.0,3.0,5.0,1.0,4.0
C_44345,6,9,2016-07-03,16:32:36,3.0,42.379657,-71.061487,3.0,3.0,3.0,4.0,4.0
C_44345,11,9,2016-05-12,14:30:34,2.0,40.788079,-74.011357,4.0,3.0,4.0,2.0,3.0
C_44345,12,11,2015-12-24,11:55:22,1.0,39.95852,-75.198857,1.0,1.0,5.0,3.0,3.0
C_44345,12,11,2016-10-14,11:55:22,1.0,42.361129,-71.006975,3.0,2.0,2.0,1.0,3.0
C_44391,5,12,2017-08-16,11:31:21,5.0,40.671078,-73.936336,1.0,4.0,2.0,1.0,1.0
C_44391,5,12,2017-11-30,11:31:21,5.0,42.334992,-71.039093,3.0,3.0,4.0,5.0,2.0
C_44391,6,7,2017-04-23,15:59:27,5.0,41.57477,-72.9119,5.0,2.0,3.0,4.0,2.0
C_44391,6,12,2017-10-27,10:37:03,0.0,42.379657,-71.061487,3.0,4.0,2.0,1.0,2.0
C_44391,6,12,2018-01-08,10:37:03,0.0,42.274227,-71.097423,5.0,5.0,4.0,3.0,4.0
C_44403,8,11,2018-09-26,15:07:05,3.0,41.567845,-72.899757,5.0,1.0,5.0,2.0,5.0
C_44403,10,17,2019-04-24,09:57:10,5.0,41.787159,-72.852046,4.0,2.0,3.0,2.0,3.0
C_44403,10,17,2019-09-02,09:57:10,5.0,41.57477,-72.9119,1.0,4.0,4.0,3.0,3.0
C_44437,4,6,2017-07-08,12:41:01,4.0,39.95852,-75.198857,1.0,2.0,5.0,3.0,3.0
C_44437,8,8,2018-02-04,15:27:16,0.0,42.379657,-71.061487,2.0,2.0,4.0,2.0,3.0
C_44437,8,13,2017-10-26,09:55:44,1.0,40.788079,-74.011357,5.0,1.0,3.0,2.0,1.0
C_44437,12,8,2017-12-14,13:03:36,4.0,41.57477,-72.9119,3.0,4.0,5.0,4.0,3.0
C_44437,12,8,2017-12-23,13:03:36,4.0,40.767383,-74.032328,3.0,3.0,4.0,3.0,5.0
C_44437,12,8,2018-07-05,13:03:36,4.0,40.744634,-73.920201,5.0,5.0,5.0,1.0,3.0
C_4446,6,15,2017-09-01,16:23:00,3.0,42.361129,-71.006975,3.0,3.0,4.0,5.0,2.0
C_4446,6,15,2017-12-20,16:23:00,3.0,41.787159,-72.852046,3.0,3.0,2.0,1.0,4.0
C_4446,6,15,2018-04-07,16:23:00,3.0,41.84493,-72.740951,1.0,2.0,5.0,2.0,3.0
C_4446,7,10,2017-05-14,11:43:21,3.0,40.852997,-74.060355,4.0,2.0,2.0,2.0,4.0
C_4446,7,12,2018-03-02,14:38:44,1.0,42.274227,-71.097423,4.0,3.0,4.0,1.0,3.0
C_4446,7,12,2018-04-26,14:38:44,1.0,42.334992,-71.039093,4.0,5.0,1.0,1.0,2.0
C_44487,12,7,2018-12-13,09:54:46,5.0,39.952896,-75.174298,4.0,1.0,5.0,1.0,3.0
C_44487,12,7,2019-02-01,09:54:46,5.0,39.948629,-75.142789,5.0,5.0,4.0,3.0,4.0
C_44487,12,7,2019-04-08,09:54:46,5.0,40.744634,-73.920201,2.0,3.0,1.0,5.0,1.0
C_44487,12,7,2019-06-03,09:22:34,5.0,40.599148,-73.99609,2.0,3.0,3.0,2.0,3.0
C_44487,12,7,2019-07-12,09:22:34,5.0,42.361129,-71.006975,5.0,5.0,5.0,3.0,5.0
C_44487,13,15,2018-12-31,12:56:23,4.0,41.84493,-72.740951,1.0,2.0,5.0,2.0,3.0
C_44492,9,3,2019-06-18,16:01:51,0.0,40.744634,-73.920201,3.0,3.0,2.0,2.0,2.0
C_44492,11,16,2019-02-17,16:04:44,1.0,40.852997,-74.060355,4.0,1.0,2.0,1.0,1.0
C_44492,11,16,2019-07-26,16:04:44,1.0,40.599148,-73.99609,5.0,1.0,4.0,2.0,3.0
C_44508,9,13,2019-04-20,10:06:18,2.0,40.599148,-73.99609,3.0,4.0,2.0,2.0,4.0
C_44508,11,11,2018-09-08,12:43:54,0.0,40.788079,-74.011357,4.0,3.0,5.0,1.0,3.0
C_44508,13,10,2019-08-23,15:09:29,3.0,42.379657,-71.061487,4.0,1.0,5.0,4.0,2.0
C_44508,18,13,2018-11-04,09:10:05,5.0,40.968725,-73.916999,1.0,5.0,4.0,1.0,4.0
C_44542,10,15,2017-12-25,12:39:34,1.0,40.671078,-73.936336,3.0,4.0,2.0,5.0,1.0
C_44542,10,16,2018-07-12,13:16:05,0.0,40.762574,-73.913447,1.0,4.0,4.0,1.0,3.0
C_44542,10,16,2018-12-01,13:16:05,0.0,39.948629,-75.142789,1.0,4.0,4.0,1.0,4.0
C_44542,11,16,2018-03-19,15:46:00,1.0,40.767383,-74.032328,4.0,2.0,5.0,3.0,1.0
C_44562,10,11,2017-07-13,09:50:55,5.0,39.95852,-75.198857,5.0,4.0,5.0,3.0,2.0
C_44562,11,11,2017-11-22,14:52:11,0.0,40.788079,-74.011357,4.0,1.0,1.0,4.0,2.0
C_44562,14,11,2017-12-25,11:28:28,3.0,41.57477,-72.9119,5.0,1.0,2.0,4.0,2.0
C_44562,14,11,2018-03-04,11:28:28,3.0,40.744634,-73.920201,4.0,1.0,5.0,1.0,1.0
C_44587,5,6,2017-08-24,09:18:44,5.0,41.57477,-72.9119,3.0,2.0,3.0,4.0,2.0
C_44587,16,19,2018-02-03,09:54:46,3.0,39.952896,-75.174298,2.0,3.0,2.0,2.0,1.0
C_44587,16,19,2018-04-26,09:54:46,3.0,42.361129,-71.006975,3.0,4.0,2.0,1.0,1.0
C_44614,9,12,2017-12-05,13:54:03,3.0,40.671078,-73.936336,3.0,4.0,1.0,2.0,2.0
C_44614,9,15,2018-09-02,16:18:40,0.0,40.744634,-73.920201,5.0,3.0,2.0,2.0,1.0
C_44614,9,15,2018-10-09,16:18:40,0.0,40.767383,-74.032328,4.0,5.0,1.0,2.0,1.0
C_44614,10,16,2018-02-27,14:35:51,0.0,39.952896,-75.174298,5.0,1.0,4.0,1.0,3.0
C_44614,10,16,2018-09-24,14:35:51,0.0,40.767383,-74.032328,4.0,1.0,5.0,1.0,1.0
C_44614,11,16,2018-07-13,16:39:20,1.0,40.852997,-74.060355,3.0,3.0,2.0,2.0,1.0
C_44614,11,16,2018-07-30,16:39:20,1.0,40.852997,-74.060355,5.0,2.0,5.0,3.0,3.0
C_44631,6,11,2016-02-20,13:44:26,1.0,40.788079,-74.011357,3.0,3.0,4.0,4.0,5.0
C_44631,12,11,2015-08-19,15:26:18,1.0,41.567845,-72.899757,1.0,4.0,4.0,3.0,3.0
C_44631,12,11,2015-10-14,15:26:18,1.0,39.95852,-75.198857,3.0,5.0,2.0,2.0,1.0
C_44631,12,11,2016-01-24,15:26:18,1.0,41.84493,-72.740951,3.0,2.0,3.0,4.0,2.0
C_44631,12,11,2016-05-25,15:26:18,1.0,39.95852,-75.198857,4.0,2.0,4.0,2.0,3.0
C_44631,15,5,2015-10-29,09:49:58,4.0,40.852997,-74.060355,1.0,4.0,4.0,2.0,3.0
C_44631,15,5,2015-11-08,09:49:58,4.0,41.787159,-72.852046,5.0,2.0,2.0,2.0,1.0
C_4466,11,13,2019-06-03,14:56:02,4.0,41.567845,-72.899757,4.0,2.0,2.0,1.0,1.0
C_4466,11,13,2019-06-21,16:13:52,4.0,40.788079,-74.011357,2.0,2.0,3.0,5.0,2.0
C_4466,12,13,2018-10-03,09:50:55,5.0,41.84493,-72.740951,4.0,3.0,2.0,2.0,1.0
C_4466,12,13,2019-05-11,09:50:55,5.0,39.952783,-75.165586,1.0,2.0,3.0,1.0,2.0
C_44679,10,13,2018-09-06,15:46:00,3.0,41.84493,-72.740951,5.0,4.0,2.0,2.0,1.0
C_44679,16,14,2018-12-28,13:29:32,2.0,40.788079,-74.011357,3.0,4.0,5.0,1.0,4.0
C_44679,18,14,2019-01-16,15:53:41,4.0,40.599148,-73.99609,4.0,2.0,3.0,3.0,1.0
C_44679,18,14,2019-02-27,15:53:41,4.0,40.762574,-73.913447,3.0,4.0,2.0,1.0,2.0
C_44679,18,14,2019-08-23,15:53:41,4.0,41.57477,-72.9119,4.0,1.0,5.0,2.0,4.0
C_44685,6,7,2017-04-09,15:04:12,5.0,40.599148,-73.99609,2.0,3.0,3.0,2.0,3.0
C_44685,10,10,2017-09-29,10:44:15,0.0,40.968725,-73.916999,5.0,5.0,2.0,1.0,1.0
C_44685,10,10,2017-12-17,10:44:15,0.0,40.788079,-74.011357,1.0,5.0,3.0,2.0,1.0
C_44685,11,7,2017-07-12,13:47:48,4.0,39.948629,-75.142789,2.0,1.0,2.0,1.0,1.0
C_44685,11,7,2017-08-18,13:47:48,4.0,41.567845,-72.899757,4.0,2.0,4.0,4.0,1.0
C_44685,12,10,2017-09-17,10:48:06,2.0,41.84493,-72.740951,3.0,4.0,1.0,2.0,1.0
C_44726,6,9,2019-06-03,10:23:07,3.0,40.744634,-73.920201,3.0,3.0,5.0,4.0,4.0
C_44726,6,9,2019-07-26,10:23:07,3.0,40.968725,-73.916999,3.0,2.0,2.0,2.0,5.0
C_44726,7,17,2019-06-27,10:14:57,2.0,42.334992,-71.039093,5.0,2.0,4.0,4.0,3.0
C_44726,7,17,2019-10-23,10:14:57,2.0,40.671078,-73.936336,3.0,4.0,3.0,2.0,1.0
C_44726,8,11,2018-10-24,11:25:06,3.0,40.671078,-73.936336,2.0,5.0,2.0,1.0,2.0
C_44726,11,9,2019-06-05,14:40:10,2.0,40.762574,-73.913447,3.0,3.0,5.0,3.0,5.0
C_44738,12,16,2017-06-05,12:03:03,2.0,40.671078,-73.936336,5.0,4.0,2.0,2.0,1.0
C_44738,15,15,2017-02-16,10:30:19,0.0,41.84493,-72.740951,3.0,3.0,4.0,5.0,4.0
C_44770,8,9,2017-08-07,13:02:09,5.0,40.599148,-73.99609,1.0,5.0,5.0,1.0,4.0
C_44770,10,16,2018-07-11,13:34:50,0.0,39.952896,-75.174298,4.0,2.0,2.0,4.0,1.0
C_44770,12,16,2018-01-23,14:18:04,2.0,40.767383,-74.032328,2.0,5.0,5.0,1.0,2.0
C_44770,12,16,2018-02-25,14:18:04,2.0,42.379657,-71.061487,4.0,2.0,3.0,2.0,3.0
C_44774,12,8,2017-07-31,10:06:47,4.0,42.274227,-71.097423,4.0,2.0,1.0,4.0,4.0
C_44774,12,8,2017-11-28,10:06:47,4.0,41.84493,-72.740951,1.0,3.0,4.0,2.0,3.0
C_44774,12,9,2018-04-09,15:44:05,3.0,40.762574,-73.913447,5.0,1.0,3.0,2.0,1.0
C_44823,11,12,2017-01-02,16:41:44,5.0,39.95852,-75.198857,5.0,1.0,5.0,3.0,3.0
C_44823,12,12,2017-06-18,10:24:33,0.0,41.84493,-72.740951,4.0,3.0,2.0,2.0,1.0
C_44823,12,12,2017-08-28,10:24:33,0.0,40.599148,-73.99609,4.0,1.0,1.0,2.0,3.0
C_44823,12,15,2016-11-03,13:48:46,3.0,39.948629,-75.142789,4.0,2.0,2.0,1.0,4.0
C_44823,14,11,2017-09-12,12:00:10,3.0,39.95852,-75.198857,5.0,4.0,4.0,1.0,4.0
C_44838,6,17,2019-06-11,15:46:00,1.0,42.334992,-71.039093,2.0,5.0,4.0,2.0,2.0
C_44838,14,19,2019-03-03,14:30:34,1.0,40.671078,-73.936336,3.0,3.0,5.0,2.0,3.0
C_44838,14,19,2019-03-24,14:30:34,1.0,39.948629,-75.142789,1.0,3.0,2.0,2.0,2.0
C_44838,14,19,2019-03-28,14:30:34,1.0,39.948629,-75.142789,4.0,4.0,4.0,1.0,3.0
C_44842,9,12,2019-04-23,13:28:06,3.0,39.952783,-75.165586,5.0,1.0,5.0,3.0,2.0
C_44842,9,12,2019-08-09,13:28:06,3.0,42.274227,-71.097423,3.0,3.0,3.0,1.0,2.0
C_44842,12,15,2018-11-05,12:15:04,3.0,39.95852,-75.198857,1.0,2.0,5.0,2.0,3.0
C_44842,12,15,2018-11-20,12:15:04,3.0,40.788079,-74.011357,3.0,2.0,5.0,2.0,3.0
C_44842,12,15,2018-11-24,12:15:04,3.0,42.274227,-71.097423,4.0,3.0,2.0,1.0,2.0
C_44855,11,9,2017-12-25,11:45:45,2.0,42.379657,-71.061487,4.0,2.0,4.0,2.0,4.0
C_44855,13,15,2018-02-21,11:50:05,4.0,40.852997,-74.060355,3.0,5.0,3.0,1.0,1.0
C_44855,13,15,2018-03-04,11:50:05,4.0,40.599148,-73.99609,4.0,2.0,1.0,4.0,4.0
C_44855,13,15,2018-04-09,11:50:05,4.0,42.334992,-71.039093,1.0,5.0,3.0,2.0,1.0
C_44855,15,15,2017-11-05,09:57:39,0.0,42.379657,-71.061487,3.0,1.0,4.0,1.0,3.0
C_44855,15,15,2018-04-26,09:57:39,0.0,41.787159,-72.852046,1.0,4.0,5.0,4.0,4.0
C_44901,9,11,2016-10-12,11:03:00,4.0,40.788079,-74.011357,4.0,2.0,3.0,4.0,3.0
C_44901,9,11,2017-06-10,11:03:00,4.0,41.787159,-72.852046,5.0,2.0,4.0,4.0,3.0
C_44901,10,15,2016-06-20,13:16:34,1.0,42.361129,-71.006975,3.0,2.0,3.0,2.0,3.0
C_44901,11,13,2017-02-12,11:22:13,4.0,42.334992,-71.039093,2.0,3.0,3.0,4.0,4.0
C_44901,14,11,2016-12-11,15:49:50,3.0,42.379657,-71.061487,5.0,2.0,5.0,4.0,3.0
C_44901,14,11,2017-04-17,15:49:50,3.0,40.852997,-74.060355,3.0,3.0,5.0,4.0,4.0
C_44926,5,16,2017-06-12,09:09:36,1.0,42.379657,-71.061487,5.0,2.0,3.0,5.0,4.0
C_44926,5,16,2017-07-30,09:09:36,1.0,42.334992,-71.039093,3.0,1.0,5.0,3.0,4.0
C_44926,8,7,2017-12-01,10:07:16,1.0,41.787159,-72.852046,3.0,5.0,5.0,2.0,5.0
C_44926,8,7,2018-03-27,10:07:16,1.0,41.57477,-72.9119,2.0,1.0,4.0,1.0,4.0
C_44926,10,7,2017-06-18,12:40:32,3.0,41.567845,-72.899757,5.0,2.0,2.0,1.0,2.0
C_44926,10,7,2017-07-12,12:40:32,3.0,40.788079,-74.011357,3.0,3.0,3.0,3.0,5.0
C_44926,10,7,2017-08-09,12:40:32,3.0,40.968725,-73.916999,3.0,3.0,5.0,3.0,5.0
C_44926,12,13,2017-04-20,09:12:58,5.0,39.95852,-75.198857,5.0,5.0,5.0,2.0,3.0
C_44942,9,13,2017-12-31,10:31:46,2.0,42.379657,-71.061487,3.0,3.0,1.0,1.0,1.0
C_44942,10,11,2017-02-17,10:15:26,5.0,41.84493,-72.740951,2.0,3.0,3.0,4.0,4.0
